#robust qpah sample - I Shivaei, 16 Feb 2024
#qpah in [%]
#mass in Msun
#logoh_fmr is 12+log(O/H) from the fundamental metallicity relation in Sanders+2021 - plotted in Fig 8 and 9 of Shivaei+2024
#logoh_mzr is 12+log(O/H) from the mass-metallicity relation in Topping+2021 - plotted on the top axis of Fig 7 of Shivaei+2024
#z_red	 qpah	 qpah_err	 mass	 mass_err	 logoh_fmr	 logoh_fmr_err	 logoh_mzr logoh_mzr_err
1.1576	 3.669701	 0.806193	 2.004327e+10	 5.267867e+09	 8.692532	 0.257756	 8.459834	 0.093733
1.1067	 3.567780	 0.814623	 3.557344e+10	 5.175152e+09	 8.795632	 0.112129	 8.529997	 0.051078
0.7797	 2.856761	 0.822550	 8.656726e+09	 1.299611e+09	 8.707023	 0.143398	 8.357159	 0.054832
0.7305	 4.103256	 0.457712	 1.415316e+10	 2.081814e+09	 8.727247	 0.128330	 8.417280	 0.052971
1.2207	 1.309191	 0.410739	 4.082940e+09	 1.362648e+09	 8.660237	 0.374025	 8.265250	 0.124648
1.0059	 4.005596	 0.490685	 2.531713e+10	 4.248878e+09	 8.674640	 0.174632	 8.488402	 0.059469
1.3345	 2.939435	 0.949673	 7.223569e+09	 1.118911e+09	 8.607561	 0.197500	 8.335025	 0.056874
0.9320	 3.868054	 0.783895	 5.340137e+09	 1.146975e+09	 8.716580	 0.207126	 8.298079	 0.079572
0.9105	 2.919786	 0.689060	 4.375611e+09	 6.737201e+08	 8.647649	 0.186116	 8.273717	 0.057385
0.9989	 3.945436	 0.529254	 2.004340e+10	 2.788168e+09	 8.744821	 0.114501	 8.459835	 0.049610
1.8136	 0.805937	 0.275826	 1.674588e+10	 4.752498e+09	 8.594554	 0.376009	 8.437853	 0.101722
1.9248	 3.758897	 0.540943	 7.266655e+10	 1.443400e+10	 8.724878	 0.173631	 8.617352	 0.068443
1.3379	 2.583406	 0.548362	 4.402392e+09	 8.585022e+08	 8.487198	 0.331510	 8.274463	 0.072666
1.5643	 2.628084	 0.485068	 1.073205e+10	 2.709001e+09	 8.547102	 0.375594	 8.383440	 0.091623
1.2416	 2.771291	 0.727283	 5.786858e+09	 8.551101e+08	 8.592853	 0.198558	 8.307904	 0.054613
1.7402	 2.791792	 0.897535	 4.793219e+09	 6.375041e+08	 8.579142	 0.183145	 8.284865	 0.049434
1.8138	 2.997022	 0.867185	 8.757180e+09	 1.640527e+09	 8.519350	 0.297627	 8.358570	 0.068398
0.8585	 2.919922	 0.724460	 8.129761e+09	 1.442863e+09	 8.680052	 0.183115	 8.349478	 0.064940
1.8360	 1.964499	 0.379556	 4.479699e+09	 1.201870e+09	 8.399714	 0.540433	 8.276592	 0.099922
1.8739	 3.625516	 0.690249	 6.314738e+10	 1.129001e+10	 8.725427	 0.156112	 8.600180	 0.061829
1.5947	 3.624282	 0.677040	 2.148245e+10	 3.081397e+09	 8.688506	 0.142461	 8.468315	 0.051057
1.1202	 1.924190	 0.464246	 8.041450e+09	 1.611227e+09	 8.614652	 0.254506	 8.348142	 0.073338
1.8836	 1.113687	 0.248518	 4.821335e+09	 1.170763e+09	 8.374925	 0.520086	 8.285580	 0.090238
0.8923	 0.839952	 0.494135	 2.608653e+09	 3.904599e+08	 8.537572	 0.229027	 8.210463	 0.056680
0.7332	 2.979209	 0.765384	 1.890000e+09	 3.826617e+08	 8.562994	 0.290033	 8.171052	 0.077452
1.9881	 3.357127	 0.749154	 3.641473e+10	 1.007054e+10	 8.658669	 0.302825	 8.532856	 0.097037
1.9047	 2.369537	 0.482578	 3.864612e+10	 1.711835e+10	 8.686393	 0.443094	 8.540129	 0.155177
0.9014	 2.635115	 0.854419	 5.487789e+09	 9.928262e+08	 8.657935	 0.198620	 8.301414	 0.066970
1.1095	 3.622013	 0.644952	 1.609673e+11	 1.964630e+10	 8.825828	 0.097134	 8.714617	 0.041219
1.4746	 1.150137	 0.438356	 1.954870e+09	 5.321015e+08	 8.393753	 0.556774	 8.175179	 0.104014
1.1787	 1.577343	 0.516142	 2.613739e+09	 4.866579e+08	 8.454957	 0.338527	 8.210701	 0.070502
0.7343	 3.866419	 0.548619	 7.287829e+09	 9.744975e+08	 8.688183	 0.132867	 8.336108	 0.049084
1.4451	 2.679062	 0.811632	 1.871228e+10	 4.984647e+09	 8.705444	 0.251100	 8.451431	 0.095184
1.4938	 3.366404	 0.936485	 9.017556e+09	 1.447033e+09	 8.638740	 0.187076	 8.362153	 0.058539
0.8560	 1.073939	 0.428200	 1.584988e+09	 2.998180e+08	 8.538547	 0.289212	 8.149527	 0.072771
1.8885	 3.377861	 0.700325	 4.702793e+10	 1.130768e+10	 8.661151	 0.261374	 8.564135	 0.083796
1.3507	 1.496871	 0.259766	 1.813591e+10	 4.211073e+09	 8.516926	 0.370199	 8.447605	 0.083040
1.7877	 2.530829	 0.703707	 1.179410e+10	 1.908428e+09	 8.612995	 0.203111	 8.394981	 0.058575
0.9981	 3.864406	 0.670671	 3.579282e+09	 4.358200e+08	 8.534917	 0.186598	 8.249149	 0.045659
1.1751	 0.955882	 0.390066	 1.850931e+09	 3.765061e+08	 8.491368	 0.342776	 8.168497	 0.077867
1.0161	 3.657134	 0.728619	 1.352780e+10	 2.137943e+09	 8.767704	 0.124372	 8.411754	 0.056987
0.7408	 3.976416	 0.513375	 4.971064e+09	 8.504489e+08	 8.638272	 0.199521	 8.289320	 0.063517
1.2731	 3.880640	 0.413291	 1.141868e+10	 1.805984e+09	 8.564765	 0.225403	 8.391025	 0.057306
1.0947	 2.643792	 0.597172	 6.578970e+09	 1.013040e+09	 8.598795	 0.201302	 8.323593	 0.056694
1.8595	 3.781217	 0.386386	 1.558137e+10	 3.210716e+09	 8.473238	 0.360495	 8.429038	 0.074007
1.9935	 2.699084	 0.811283	 9.282458e+09	 1.594879e+09	 8.563313	 0.245960	 8.365694	 0.062626
1.8324	 3.206013	 0.650360	 9.918061e+10	 3.606940e+10	 8.731043	 0.311018	 8.655394	 0.124317
1.7132	 2.097511	 0.635549	 1.752900e+09	 2.669019e+08	 8.472846	 0.266695	 8.161842	 0.058387
1.1981	 3.366405	 0.632303	 9.792894e+09	 1.699077e+09	 8.611390	 0.219112	 8.372241	 0.063143
1.0154	 3.427024	 0.685582	 1.418288e+10	 2.201600e+09	 8.733349	 0.132687	 8.417537	 0.055899
1.8376	 2.845152	 0.672181	 4.150868e+09	 8.060496e+08	 8.422261	 0.375076	 8.267268	 0.072490
1.4484	 3.364923	 0.778140	 5.465504e+09	 7.731437e+08	 8.567382	 0.200303	 8.300917	 0.052371
1.8374	 2.845783	 0.708865	 1.098564e+10	 1.803250e+09	 8.621643	 0.200985	 8.386296	 0.059541
0.7365	 3.774372	 0.628560	 5.105683e+09	 9.883109e+08	 8.641374	 0.223722	 8.292588	 0.071810
1.4663	 1.205175	 0.457192	 3.427882e+09	 4.641398e+08	 8.519235	 0.217246	 8.243863	 0.050841
1.0917	 0.636079	 0.336189	 1.454252e+09	 2.403429e+08	 8.530670	 0.256078	 8.138999	 0.063757
1.7572	 4.118194	 0.550652	 1.211284e+10	 1.291401e+10	 8.755350	 0.838180	 8.398242	 0.385645
1.2206	 0.581412	 0.185150	 1.587673e+09	 4.004987e+08	 8.499411	 0.418130	 8.149734	 0.097038
1.0264	 4.073975	 0.476438	 3.021625e+10	 3.746061e+09	 8.662624	 0.134053	 8.510036	 0.043720
1.4963	 1.059904	 0.271512	 2.476840e+09	 4.343774e+08	 8.392648	 0.357600	 8.204122	 0.066518
1.9116	 2.699287	 0.460454	 5.687360e+09	 1.477866e+09	 8.358074	 0.563419	 8.305783	 0.096087
1.3556	 0.692492	 0.265265	 4.502582e+08	 2.117480e+08	 8.193552	 1.313366	 7.995615	 0.188714
1.0911	 1.081790	 0.387292	 3.239083e+09	 1.176613e+09	 8.439179	 0.680023	 8.236935	 0.136635
1.1061	 0.591439	 0.177411	 5.838512e+08	 1.594730e+08	 8.284243	 0.666320	 8.027391	 0.108624
0.7146	 3.839240	 0.655265	 2.854352e+09	 4.729494e+08	 8.579525	 0.227500	 8.221471	 0.062569
1.0566	 0.881521	 0.497660	 2.233363e+09	 4.228611e+08	 8.542961	 0.286179	 8.191467	 0.072048
1.4422	 4.244439	 0.362452	 3.973149e+10	 1.083726e+10	 8.779050	 0.218916	 8.543516	 0.095485
0.7474	 2.620506	 0.782263	 8.905133e+09	 4.516296e+09	 8.592631	 0.674751	 8.360619	 0.185079
1.3458	 2.707342	 0.549008	 9.465887e+09	 3.611761e+09	 8.578538	 0.525256	 8.368087	 0.138997
1.9267	 3.204386	 0.534193	 1.181159e+10	 2.443126e+09	 8.517098	 0.329943	 8.395162	 0.074872
1.7241	 1.587587	 0.472816	 2.580545e+09	 5.204064e+08	 8.442582	 0.375997	 8.209138	 0.076391
1.0926	 0.779879	 0.250229	 1.845885e+09	 4.632251e+08	 8.473251	 0.440482	 8.168163	 0.096071
1.1014	 0.809225	 0.278221	 3.400022e+09	 4.891761e+08	 8.548476	 0.216499	 8.242865	 0.054036
1.1028	 3.775082	 0.541044	 3.211025e+10	 4.262437e+09	 8.677263	 0.137159	 8.517471	 0.046735
1.9162	 3.885790	 0.487673	 3.024438e+10	 4.160277e+09	 8.640337	 0.159416	 8.510150	 0.048508
1.1125	 3.358496	 0.600933	 8.142889e+09	 9.100661e+08	 8.590464	 0.149901	 8.349675	 0.040892
1.3381	 2.604568	 0.858788	 6.935876e+09	 2.388293e+09	 8.511212	 0.558542	 8.330054	 0.126583
1.1115	 2.765536	 0.583278	 1.667560e+10	 4.558463e+09	 8.605369	 0.350617	 8.437338	 0.097991
1.3517	 1.392207	 0.259436	 5.880638e+10	 1.075843e+10	 8.734482	 0.155206	 8.591470	 0.063385
1.3975	 0.881491	 0.332782	 9.051224e+08	 2.681689e+08	 8.359189	 0.640006	 8.081009	 0.116092
1.4791	 3.704120	 0.529380	 6.161117e+10	 1.036764e+10	 8.704731	 0.158549	 8.597168	 0.058231
1.1350	 2.533342	 0.790100	 4.790667e+09	 7.592361e+08	 8.583475	 0.215457	 8.284800	 0.058905
1.5810	 3.122930	 0.487039	 9.839431e+09	 2.277687e+09	 8.451573	 0.422830	 8.372820	 0.084234
0.8145	 0.729378	 0.443662	 1.747047e+09	 2.578619e+08	 8.517041	 0.235317	 8.161433	 0.056605
0.7758	 3.457428	 0.781246	 5.242922e+09	 7.990489e+08	 8.741834	 0.128109	 8.295832	 0.056493
1.8856	 2.236284	 0.642606	 1.022013e+10	 2.021396e+09	 8.578043	 0.273386	 8.377463	 0.071892
1.4529	 3.020517	 0.497134	 1.106827e+10	 2.155025e+09	 8.552700	 0.286703	 8.387213	 0.070610
1.1083	 3.261958	 0.774614	 1.414305e+10	 2.316058e+09	 8.673660	 0.171586	 8.417193	 0.058975
1.8941	 3.971211	 0.480612	 2.703565e+10	 3.496490e+09	 8.610000	 0.163682	 8.496433	 0.045746
1.5479	 3.464471	 0.729678	 1.494988e+10	 2.467751e+09	 8.605537	 0.211553	 8.423978	 0.059354
